,fluxes
rxn08689_c2,-0.030618897710223324
rxn00359_c2,0.008405240588707114
rxn09260_c2,1.042280395979628
rxn09330_c2,1.6651342395303184
rxn01513_c6,0.0028017468629023714
rxn06510_c6,-0.014298643170927331
rxn09202_c3,0.011055596799485803
rxn00456_c2,1.050685636568335
rxn00191_c3,0.12831443429873726
rxn12780_c2,1.0506856365683352
rxn12636_c1,0.05569373464773776
rxn12225_c2,0.0003565915610121612
rxn08468_c2,1.050685636568335
rxn02212_c3,0.001426366244048626
rxn00798_c6,0.028597286341854655
rxn00119_c1,0.008247534747824402
rxn09562_c2,-0.0028017468629023714
rxn01575_c2,-0.10402243720718635
rxn00085_c1,1.0658923624908851
rxn00392_c2,0.0007131831220242654
rxn00747_c2,0.1656474087913478
rxn00359_c4,-0.12940140204133016
rxn08353_c4,0.0007131831220243177
rxn10074_c6,0.5548389665665725
rxn01200_c3,0.08869079794651503
rxn09345_c4,0.014298643170927324
rxn03910_c4,0.17440146980878454
rxn00347_c5,-0.5893120735601475
rxn05317_c2,0.002801746862902371
rxn00237_c4,0.055639259005712594
rxn01434_c3,0.21225941146512392
rxn00422_c4,-0.0889714358966409
rxn05149_c1,0.0007131831220243218
rxn01011_c3,-0.8910836145234738
rxn01152_c6,-0.028597286341854655
rxn06076_c3,-0.0028017468629023714
rxn44357_c5,5.70224921910511
rxn01517_c2,-0.0028017468629023714
rxn09234_c2,0.002801746862902371
rxn00533_c2,0.08844477439588641
rxn48583_c5,-2.8507680179915567
rxn06865_c2,-0.014298643170927326
rxn02803_c6,0.014298643170927333
EX_cpd01329_e0,-0.03622613462586136
rxn03437_c6,0.10402243720718633
rxn10094_c3,0.0007131831220243046
EX_cpd00209_e0,1.03066359607423
rxn00313_c6,0.025469060345653955
rxn02895_c6,0.10950007170040778
rxn00409_c1,0.2841384652945208
rxn01361_c3,0.07376214303561761
rxn04308_c3,0.014298643170927324
rxn00974_c1,0.36727560402781084
rxn12933_c5,-0.014298643170927326
rxn01512_c5,0.0028017468629023714
rxn05296_c5,0.242550357499919
rxn00745_c3,-0.3022268934626129
rxn00786_c5,-0.7010110026390225
rxn08032_c5,-0.8941200982092197
rxn06023_c3,0.0007131831220243218
rxn03908_c5,0.1744014698087843
rxn10484_c5,0.13709492724055233
rxn11537_c5,-0.004279098732145931
rxn00611_c3,-0.044222387197943205
rxn06865_c5,-0.014298643170927326
rxn02286_c3,0.014298643170927326
rxn01100_c5,-35.87815654799469
rxn00774_c5,0.046119148749402816
rxn00832_c3,-0.19302343392595842
rxn06777_c5,0.014298643170927328
rxn01315_c5,0.05191543367062158
rxn00102_c5,-0.44183202366101326
rxn04113_c5,0.15796327727178403
rxn01106_c3,0.891083614523474
rxn00767_c5,0.0110555967994858
rxn02929_c4,-0.1370949272405523
rxn13850_c5,-0.0571945726837093
rxn11535_c5,-0.004279098732145932
rxn00037_c5,0.46146567742233063
rxn13846_c5,-0.0571945726837093
rxn09450_c3,0.11571560305257983
rxn01019_c4,0.10612970573256196
rxn00650_c3,-0.0007131831220243216
rxn02293_c5,0.9229313548446613
rxn05485_c5,0.057194572683709276
rxn03907_c3,0.17440146980878418
rxn00340_c3,0.08639800954040705
rxn10213_c3,0.04422238719794321
rxn01187_c6,0.9656419030665109
rxn02774_c3,0.0007131831220243218
rxn08773_c6,-0.014298643170927326
rxn00251_c2,-0.9509422980933082
rxn05295_c1,0.08520832989757919
rxn03536_c3,0.0007131831220243218
rxn08775_c6,-0.014298643170927326
rxn08528_c2,9.246521510929992e-05
rxn09358_c6,0.014298643170927326
rxn03910_c3,0.17440146980878415
rxn00237_c3,0.055639259005712594
rxn12666_c6,0.0007131831220243217
rxn03901_c1,0.014298643170927324
rxn12846_c6,0.06790110972635743
rxn00124_c6,0.0007131831220243218
rxn00337_c6,0.10372061093020943
rxn03537_c3,0.0007131831220243217
rxn01930_c6,0.5548389665665724
rxn05645_c3,0.0014263662440486345
rxn00690_c3,1.2036687459147166
rxn10052_c1,-0.0020885637408780498
rxn09657_c3,0.0007131831220243217
rxn05326_c1,-0.07149321585463654
rxn03150_c3,0.0007131831220243217
rxn01116_c2,-0.5166181451763725
rxn01314_c2,0.05334179991467024
rxn00060_c4,0.0007131831220243218
rxn00256_c1,-0.36727560402781084
rxn03004_c1,-0.0007131831220243218
rxn05651_c2,3.3225764215939533
rxn12642_c4,0.03409943613789892
rxn06729_c1,0.028597286341854645
rxn00785_c4,0.010245611902642674
rxn01799_c1,-0.07656388989851992
rxn03909_c4,0.17440146980878451
rxn01362_c3,-0.07376214303561761
rxn00250_c3,1.3762933053937731
rxn00802_c3,0.2122594114651239
rxn03181_c5,0.014298643170927326
rxn01508_c4,0.002801746862902371
rxn02331_c5,-0.028597286341854652
rxn12846_c5,0.12052972651900332
rxn03958_c3,-0.17440146980878418
rxn00337_c5,0.5715353005130925
rxn00543_c4,-1.206848857719497
rxn00119_c3,0.06544210743153368
rxn08475_c5,-0.0014263662440486431
rxn00085_c3,10.498513520290826
rxn02929_c6,-0.039767703516581286
rxn09210_c4,0.011055596799485801
rxn00179_c6,0.10684288885458626
rxn01484_c4,-0.05719457268370929
rxn08995_c5,0.002139549366105962
rxn01602_c3,-0.002139549366072973
rxn02914_c6,-0.022648741994726062
rxn23850_c5,-37.95399594504173
rxn03241_c3,-0.014298643170927328
rxn00097_c6,-27.503906603527348
rxn12636_c3,0.15971617185492415
rxn05289_c6,-2.623587254974066
rxn00117_c6,0.03684482108967905
rxn10570_c5,0.004279098732145932
rxn00237_c2,0.055639259005712594
rxn02898_c2,0.0014263662440486434
rxn04455_c4,-0.0014263662440486436
rxn08353_c2,0.0007131831220243236
rxn12666_c2,0.0007131831220243217
rxn00555_c2,-0.12447196069665703
rxn03181_c2,0.014298643170927326
rxn03435_c2,-0.10402243720718633
rxn02465_c1,-0.1068428888545863
rxn02264_c2,0.0007131831220243218
rxn05514_c2,-0.0007131831220243218
rxn10481_c2,0.0007131831220243218
rxn00504_c1,0.7184223890099315
rxn04675_c4,0.0014263662440486434
rxn01362_c2,-0.0396465679525814
rxn08551_c2,0.04422238719794557
rxn05308_c2,0.15295813020516139
rxn00251_c4,-0.04061852814146738
rxn05145_c2,0.4381489678933237
rxn00029_c2,0.0028527324880972867
rxn02774_c2,0.0007131831220243218
rxn00239_c1,0.05563925900571259
rxn00777_c2,0.5626647777338173
rxn03536_c2,0.0007131831220243218
rxn03826_c4,0.0014263662440486434
rxn03910_c2,0.17440146980878427
rxn00530_c4,0.0007131831220243119
rxn00790_c2,-0.015109793326288343
rxn00903_c2,-0.15153176396111306
rxn00420_c6,0.022648741994726055
rxn01127_c2,0.002801746862902371
rxn09657_c6,0.0007131831220243217
rxn02804_c6,-0.07149321585463662
rxn00184_c6,-0.7804206847300117
rxn05293_c3,0.17440146980878415
EX_cpd00184_e0,-0.005603493725804744
rxn03907_c6,0.17440146980878432
rxn08551_c3,0.044222387197943205
rxn05293_c6,0.1744014698087843
rxn00381_c6,-30.03405338629075
rxn01151_c6,-0.028597286341854652
rxn05289_c4,0.0028017468629023714
rxn00121_c6,-0.0007131831220244557
rxn00495_c6,0.0014263662440486434
rxn03437_c3,0.10402243720718633
rxn00686_c4,-0.0021395493660729655
rxn09232_c4,-0.05492607588368827
rxn06723_c3,-0.028597286341854645
rxn08173_c5,-3.851371091626687
rxn00197_c6,-0.3968012189564485
rxn00313_c3,0.122796284069625
rxn14412_c5,0.0007131831220243218
rxn01286_c4,0.0889714358966409
rxn00117_c4,0.03684482108967905
rxn04996_c6,-0.01643819253700029
rxn01313_c5,0.051915433670621576
rxn00803_c5,0.9229313548446609
rxn05158_c4,0.11921320565780692
rxn12747_c5,0.9229313548446614
rxn05569_c4,-0.1396710112661736
rxn02523_c5,-0.922931354844661
rxn00100_c4,0.0014263662440487847
rxn01640_c5,0.7890444861189975
rxn05198_c5,0.03691732194593858
rxn00375_c5,0.7890444861189976
rxn05560_c4,0.11108262949561253
rxn05317_c5,0.002801746862902371
rxn08935_c4,0.07245226925172275
rxn05199_c5,0.0396465679525814
rxn01642_c5,0.7890444861189976
rxn05158_c6,0.06633358079693435
rxn03436_c6,0.10402243720718633
rxn02186_c1,0.151531763961113
rxn00834_c5,0.05772782274659067
rxn12512_c6,0.001426366244048659
rxn03439_c4,0.014298643170927326
rxn02341_c1,0.0014263662440487986
rxn00216_c4,0.21735680775516825
rxn01127_c5,0.002801746862902371
rxn03182_c1,0.014298643170927324
rxn08353_c5,0.0007131831220243219
rxn00558_c4,0.21735680775516825
rxn01513_c1,0.0028017468629023714
rxn00806_c4,1.7478457304890587
rxn05333_c1,0.07149321585463662
rxn00104_c6,-0.0007131831220243219
rxn09176_c6,26.83746445788521
rxn00126_c4,0.0007131831220243218
rxn48583_c2,-1.6651342395303184
rxn01518_c4,0.07376214303561754
rxn05175_c4,0.0007131831220243218
rxn00501_c2,0.15153176396111306
rxn00657_c2,0.15153176396111306
rxn12512_c5,0.00142636624404893
rxn01019_c1,0.10612970573256195
rxn05561_c2,-0.23795852324339756
rxn00440_c2,0.0007131831220243218
rxn00151_c2,1.4667041797294231
bio4,0.4457281235193763
rxn03538_c3,0.0007131831220243218
rxn01213_c3,0.01643819253700028
rxn05343_c1,0.07149321585463662
rxn01512_c3,0.0028017468629023714
rxn12642_c2,0.03409943613789892
rxn03393_c3,0.0007131831220243219
rxn01265_c3,-0.0007131831220243217
rxn00126_c2,0.0007131831220243168
rxn00785_c2,0.587578798632482
rxn00834_c3,0.11545564549317472
rxn00599_c3,0.0057054649761945735
rxn03909_c2,0.17440146980878427
rxn01300_c6,0.06395290741362814
rxn03084_c2,0.015109793326288406
rxn02897_c3,0.0007131831220243218
rxn08311_c2,0.011055596799485801
rxn02056_c3,-0.0007131831220243218
rxn02287_c3,0.0007131831220243218
rxn00409_c3,0.24816992803316082
rxn02831_c3,0.0014263662440486256
rxn01258_c3,0.001426366244048626
rxn09210_c2,0.011055596799485801
rxn00285_c2,0.0057054649761945735
rxn05255_c3,0.002139549366072973
rxn03901_c3,0.014298643170927324
rxn05289_c1,0.0028017468629023714
rxn02832_c3,-0.0014263662440486256
rxn03130_c3,0.014298643170927324
rxn00117_c1,0.03684482108967905
rxn01513_c3,0.0028017468629023714
rxn00117_c3,0.09403939377338834
rxn01069_c6,0.06395290741362578
rxn05616_c2,-0.0007131831220243218
rxn08233_c3,0.0003565915610121608
rxn09037_c5,0.0021395493660729655
rxn12510_c6,0.0014263662440486585
rxn14412_c6,1.2131198953996798
rxn00379_c6,-30.034053386290747
rxn01226_c1,0.025795539478952283
rxn01466_c3,0.016438192537000275
rxn15021_c6,-0.15153176396111306
rxn01018_c6,0.07656388989851999
rxn02008_c3,0.014298643170927326
rxn00154_c6,-0.824613017655101
rxn03904_c3,0.014298643170927326
rxn00278_c6,0.7117506872071644
rxn10199_c3,0.014298643170927324
rxn00953_c5,0.10402243720718635
rxn05295_c3,0.08520832989757919
rxn00988_c6,0.3968012189564485
rxn00151_c6,0.6566734980276242
rxn00946_c3,-0.04422238719794322
rxn03395_c4,0.0007131831220243178
rxn02405_c2,0.02859728634185465
rxn10124_c2,-0.0013339010289393437
rxn05175_c2,0.0007131831220243218
rxn03159_c2,0.014298643170927324
rxn00916_c3,0.057727822746590655
rxn08647_c3,0.891083614523474
rxn10663_c2,-0.15993799025052308
rxn00440_c3,0.0007131831220243218
rxn03537_c2,0.0007131831220243217
rxn08528_c5,0.0014263662440486436
rxn02011_c5,0.014298643170927324
rxn05645_c2,0.001426366244048587
rxn02895_c3,0.19302343392595842
rxn06023_c2,0.0007131831220243218
rxn05654_c3,0.4801626707902836
rxn13838_c2,-0.04422238719794557
rxn10094_c2,0.0007131831220243217
rxn01353_c2,0.0028017468629023714
rxn08527_c5,5.702249219105111
rxn06723_c2,-0.028597286341854645
rxn09657_c2,0.0007131831220243217
rxn00124_c2,0.0007131831220243218
rxn00251_c3,-0.32918868284637026
rxn12510_c2,0.0014263662440485868
rxn00154_c1,-2.2360013084065335
rxn10570_c3,0.004279098732145916
rxn00970_c4,-0.0007131831220243119
rxn04970_c4,0.0014263662440486434
rxn00290_c6,-0.39680121895644843
rxn00184_c4,0.8088753018091333
rxn00495_c4,0.0014263662440486436
rxn00953_c2,0.00427909873214593
rxn03439_c5,0.014298643170927326
rxn05569_c6,0.3132525174448959
rxn00742_c2,0.00427909873214593
rxn14383_c4,-0.0014263662440486434
rxn08241_c6,-0.0007131831220243218
rxn01388_c4,-0.09881776998602101
rxn02804_c4,-0.07149321585463661
rxn10570_c6,0.004279098732145928
rxn12225_c6,0.00035659156101216073
rxn05616_c4,-0.0007131831220243218
rxn12642_c5,0.8231439222568964
rxn09202_c4,0.011055596799485803
rxn05485_c6,0.05719457268370931
rxn09043_c6,0.0007131831220243214
rxn05610_c6,0.2663242710022712
rxn00379_c4,-0.0007131831220243218
rxn00785_c5,0.3910717699009603
rxn01187_c2,0.6585394520885913
rxn00693_c5,-0.10402243720718635
rxn00283_c4,0.7972652637400833
rxn09341_c6,-0.057194572683709304
rxn00097_c4,-0.396508176724834
rxn03909_c5,0.1744014698087843
rxn05651_c4,1.2209831622385798
rxn00250_c4,0.024726607651631354
rxn00077_c4,0.0007131831220241755
rxn03084_c5,0.04611914874940282
rxn08224_c6,-0.03316679039845741
rxn08231_c6,-0.0331667903984574
rxn00781_c6,0.022648741994726062
rxn00767_c6,-0.022111193598971603
rxn10481_c6,0.0007131831220243218
rxn00692_c6,0.10050750722225964
rxn05292_c6,0.0007131831220243216
rxn05466_c3,3.5711143442035245
rxn00763_c3,0.037099271820242995
rxn03159_c4,0.014298643170927324
rxn00647_c4,-0.03489799644236925
rxn08323_c1,-0.057727822746590655
rxn02285_c6,-0.014298643170927326
rxn01302_c6,-0.06395290741362814
rxn00514_c5,0.011608673997191149
rxn02744_c6,0.5548389665665725
rxn08475_c1,-0.0014263662440486431
rxn01421_c6,-0.5548389665665725
rxn03003_c6,0.5548389665665725
rxn00799_c6,-0.0877315912738621
rxn14415_c6,-5.987296133570932
rxn01437_c6,0.5548389665665723
rxn00060_c5,0.0007131831220243218
rxn08352_c5,0.01643819253700029
rxn09106_c5,0.0331667903984574
rxn08376_c1,-0.07376214303561754
rxn08173_c1,-0.5304999110109986
rxn05569_c5,0.08113253716289767
rxn00100_c5,0.0007131831220246081
rxn14415_c1,-0.011410929952389145
rxn03436_c5,0.10402243720718633
rxn01505_c2,0.05719457268370929
rxn00077_c2,0.000713183121987845
rxn05491_c5,0.0605791760881027
rxn01505_c5,0.05719457268370928
rxn09341_c2,-0.05719457268370929
rxn04970_c5,0.001426366244048643
rxn02085_c5,-0.7890444861189975
rxn10484_c2,0.13709492724055233
rxn14383_c5,-0.001426366244048643
rxn05310_c5,0.922218171722637
rxn01200_c2,0.587578798632482
rxn00130_c2,-0.015109793326288349
rxn01434_c2,0.10612970573256196
rxn00423_c2,0.030618897710223133
rxn08869_c4,0.03622613462586137
rxn39451_c1,-0.13709492724055228
rxn13143_c5,0.3436362568154385
rxn03908_c2,0.17440146980878427
rxn12643_c2,0.1614933969901622
rxn13722_c5,-0.0007131831220243218
rxn05308_c5,0.00142636624404893
rxn05222_c5,0.02030640578998479
rxn04464_c5,0.0028017468629023714
rxn01116_c5,-0.7821435398019206
rxn00440_c5,0.0007131831220243218
rxn01300_c2,0.3577407955997678
rxn00175_c6,1.0305635520947833
rxn03164_c3,0.014298643170927324
rxn00839_c4,0.0028017468629023714
rxn00929_c3,-0.07930992450051251
rxn00991_c4,1.7478457304890587
rxn00256_c3,-0.09953095310804533
rxn06729_c3,0.028597286341854645
rxn10481_c4,0.0007131831220243218
rxn00692_c4,-0.0007131831220243218
rxn00802_c4,0.10612970573256195
rxn00566_c5,0.06912444076481694
rxn08661_c1,-0.3363897410741935
rxn08241_c1,-0.0007131831220243218
rxn09039_c4,0.0007131831220243178
rxn03908_c4,0.17440146980878451
rxn08475_c4,-0.0014263662440486431
rxn05313_c4,0.1753995470429965
rxn02155_c3,-1.0455255225426834
rxn04162_c3,-4.006716453774144
rxn02716_c3,-12.280625585280793
rxn02804_c3,-0.07149321585463661
rxn12643_c4,1.909339127479221
rxn08995_c3,0.0014263662440485141
rxn00283_c3,0.028597286341854645
rxn09428_c3,0.04422238719794321
rxn04783_c3,0.19302343392595842
rxn01300_c4,0.09080411645710171
rxn08291_c4,0.7686679773982287
rxn00379_c3,-0.005603493725804743
rxn03958_c6,-0.17440146980878432
rxn00178_c6,-0.5548389665665725
rxn00077_c5,0.0007131831220243801
rxn01354_c6,-0.0028017468629023714
rxn02831_c2,0.0014263662440486434
rxn01057_c2,-1.3428162375663069
rxn09428_c2,0.04422238719794557
rxn03150_c2,0.0007131831220243217
rxn05469_c1,-0.6561581909097715
rxn08062_c1,0.3363897410741935
rxn01315_c2,0.05334179991467023
rxn03538_c2,0.0007131831220243218
rxn00559_c6,0.2663242710022712
rxn05294_c6,0.005423040360423195
rxn05618_c2,0.0007131831220243218
rxn40037_c1,0.1370949272405523
rxn00350_c2,-0.0007131831220243216
rxn03975_c2,-1.050685636568335
rxn01512_c2,0.0028017468629023714
rxn05308_c3,0.001426366244048825
rxn09188_c6,-0.07930992450050664
rxn03393_c2,0.0007131831220243198
rxn00504_c6,-0.07930992450050663
rxn00599_c2,0.0057054649761945735
rxn05595_c3,0.0007131831220243218
rxn00347_c3,-0.8797400512051681
rxn03439_c2,0.014298643170927326
rxn02897_c2,0.0007131831220243218
rxn00378_c6,-5.157510643103487
rxn12851_c6,0.05262861679264591
rxn02056_c2,-0.0007131831220243218
rxn02176_c2,-0.0007131831220243282
rxn00770_c6,0.1910052578279018
rxn00134_c2,0.03386070876462641
rxn00907_c3,-1.2029555627926922
rxn10199_c2,0.014298643170927324
rxn00692_c5,0.19228068998180292
rxn05559_c6,-1.172738970183571
rxn15467_c6,0.15153176396111306
rxn05334_c1,0.07149321585463662
rxn37797_c6,0.0028017468629023714
rxn00781_c5,35.87815654799469
rxn09202_c5,0.011055596799485803
rxn05469_c6,4.104493327703886
rxn03147_c5,0.046119148749402816
rxn00898_c1,0.151531763961113
rxn00191_c5,0.6186620424176724
rxn00250_c5,0.30726810051572395
rxn10481_c5,0.0007131831220243218
rxn01636_c1,0.10684288885458632
rxn00802_c5,0.10612970573256195
rxn05222_c6,0.5751453723565573
rxn00119_c2,0.011049281610726769
rxn00912_c2,-0.15153176396111306
rxn09069_c2,-0.008405240588707114
rxn01505_c6,0.05719457268370931
rxn08353_c6,0.0007131831220243214
rxn01602_c2,-0.0021395493660729737
rxn04675_c6,0.0014263662440486431
rxn09039_c6,0.0007131831220243214
rxn10054_c6,-0.036917321945938567
rxn05520_c6,0.0007131831220243218
rxn12636_c2,1.110658469948219
rxn00130_c6,-0.051772248953817136
rxn00423_c6,0.03489799644236913
rxn05319_c5,-5.773701493052297
rxn01200_c4,0.010245611902642674
rxn05488_c1,2.0724224946471055
rxn01100_c2,0.26908822514399505
rxn05469_c5,0.08226303102470352
rxn05559_c1,2.417417146119898
rxn05195_c1,0.0007131831220243216
rxn00064_c1,0.03915245532613801
rxn00710_c1,0.2638072447785961
rxn00288_c4,0.10024413623006966
rxn10570_c1,-0.0171163949285837
rxn05296_c2,0.242550357499919
rxn05488_c5,0.013663646641921044
rxn00763_c4,-0.022111193598971606
rxn00470_c1,0.0007131831220243218
rxn05485_c2,0.05719457268370928
rxn05467_c1,0.6067123352782793
rxn10484_c6,0.039767703516581286
rxn01917_c2,0.10612970573256197
rxn05559_c5,-1.5272511775832855
rxn08475_c6,-0.0014263662440486431
rxn01434_c4,0.10612970573256196
rxn05195_c5,0.0007131831220243216
rxn05346_c1,0.07149321585463654
rxn03181_c1,0.014298643170927326
rxn02331_c1,-0.028597286341854652
rxn09188_c5,-0.07930992450046541
rxn12846_c1,0.06754451816534525
rxn00337_c1,0.13709492724055228
rxn12850_c5,0.12052972651900333
rxn01669_c5,0.0007131831220243217
rxn00018_c5,1.0379196985235208
rxn10484_c1,0.1370949272405523
rxn08428_c1,-1.2068488577194967
rxn13732_c6,1.6034174632294207
rxn08032_c1,-0.5530307008735776
rxn05582_c6,0.3363897410741864
rxn03826_c2,0.0014263662440486434
rxn10966_c6,-2.634794242425676
rxn00365_c5,0.03691732194593857
rxn08689_c1,-0.03489799644236927
rxn08066_c6,-0.05563925900571258
rxn16108_c6,0.0021395493660729646
rxn03408_c1,0.014298643170927326
rxn00503_c2,-0.07930992450050661
rxn00171_c4,-1.0710979491367942
rxn12933_c3,-0.014298643170927328
rxn08333_c1,0.0014263662440486438
rxn03958_c4,-0.17440146980878446
rxn00178_c4,-1.7478457304890584
rxn00239_c3,0.05844100586861498
rxn02898_c1,0.0014263662440486438
rxn01547_c1,-0.06052956960949304
rxn10336_c1,0.0110555967994858
rxn04455_c2,-0.0014263662440486436
rxn05235_c1,0.0028017468629023714
rxn04970_c2,0.0014263662440486434
rxn12666_c1,0.0007131831220243217
rxn02465_c3,-0.10612970573256193
rxn01117_c1,-0.028597286341854652
rxn00288_c6,0.5854159507598375
rxn48583_c4,-0.5457908800986249
rxn01647_c2,-0.002139549366036464
rxn10623_c1,0.0007131831220243218
rxn00782_c2,-0.0021402806919910648
rxn01739_c1,0.0014263662440486442
rxn05293_c1,0.17440146980878427
rxn00288_c5,5.217807449582682
rxn05514_c1,-0.0007131831220243218
rxn00440_c6,0.0007131831220243218
rxn00988_c4,1.7478457304890584
rxn00102_c4,-1.8610171125365766
rxn00600_c1,0.0057054649761945735
rxn03907_c4,0.1744014698087845
rxn05308_c1,0.0014263662440487986
rxn03146_c3,0.02859728634185465
rxn05466_c6,-0.4220226646475417
rxn00416_c1,0.08639800954040705
rxn11946_c1,0.0007131831220243218
rxn05229_c1,0.14214578867791117
rxn02404_c1,0.028597286341854652
rxn03146_c4,0.02859728634185465
rxn01333_c4,-0.010245611902642672
rxn00851_c5,0.014298643170927324
rxn01465_c1,-0.26380724477859613
rxn09039_c3,0.000713183122024322
rxn01643_c1,-0.13709492724055228
rxn02287_c4,0.0007131831220243218
rxn03536_c1,0.0007131831220243218
rxn12512_c1,0.001426366244048792
rxn01018_c3,0.07376214303561761
rxn05233_c5,0.0028017468629023714
rxn05296_c4,0.242550357499919
rxn03893_c4,0.0007131831220243113
rxn05175_c1,0.0007131831220243218
rxn01200_c5,0.3910717699009603
rxn00649_c1,0.034897996442369274
rxn12224_c1,0.0007131831220243218
rxn03893_c3,0.000713183122024322
rxn03537_c1,0.0007131831220243217
rxn00205_c3,0.005603493725804742
rxn05310_c1,-1.7626842343505795
rxn04783_c5,0.1378923315089461
rxn01627_c1,0.005705464976194574
rxn02011_c1,0.014298643170927324
rxn09106_c1,0.0331667903984574
rxn05645_c1,0.001426366244048632
rxn00100_c1,0.0007131831220244768
rxn05148_c1,0.0007131831220243218
rxn02286_c1,0.014298643170927326
rxn04139_c1,0.0007131831220243219
rxn05316_c1,-0.06584259851086786
rxn09657_c1,0.0007131831220243217
rxn00440_c1,0.0007131831220243218
rxn00616_c5,-4.103348071735264
rxn03893_c1,0.0007131831220243218
rxn12510_c1,0.0014263662440487986
rxn03150_c1,0.0007131831220243217
rxn03538_c1,0.0007131831220243218
rxn01213_c1,0.016438192537000292
rxn00461_c1,0.014298643170927324
rxn00060_c1,0.000713183122024322
rxn03393_c1,0.0007131831220243218
rxn03909_c1,0.17440146980878427
rxn05350_c1,0.07149321585463655
rxn05148_c5,0.0007131831220243218
rxn02897_c1,0.0007131831220243218
rxn00851_c1,0.014298643170927324
rxn10621_c1,0.0007131831220243219
rxn00514_c1,0.03915245532613801
rxn01466_c1,0.01643819253700029
rxn05569_c1,-0.3791860040382773
rxn00364_c6,0.2509716748960633
rxn01517_c6,-0.0028017468629023714
rxn01643_c3,-0.22789904369765404
rxn01207_c4,1.7478457304890584
rxn01361_c6,0.07656388989851999
rxn01301_c3,-8.21877703325027
rxn05467_c6,-1.7318464890218874
rxn03136_c6,0.10950007170040779
rxn12847_c3,0.0526286167926459
rxn13659_c4,1.747845730489059
rxn03958_c5,-0.1744014698087843
rxn02937_c6,0.10950007170040779
rxn08032_c6,-0.02685120904347358
rxn10484_c4,0.13709492724055233
rxn08350_c6,-5.036553452652607
rxn08689_c6,-0.07273198737704144
rxn05544_c6,0.16149339699016224
rxn09260_c6,5.0156542149616286
rxn09330_c6,0.14185642814185864
rxn00225_c6,-0.9656419030665109
rxn01465_c3,-0.07376214303561761
rxn09043_c2,0.0007131831220243235
rxn05145_c3,0.29318638645661893
rxn00499_c3,14.490473375260127
rxn00248_c3,-1.605951035132098
rxn09427_c4,0.08844477439588642
rxn00527_c2,0.0014263662440486434
rxn02008_c1,0.014298643170927326
rxn03904_c1,0.014298643170927326
rxn10199_c1,0.014298643170927324
rxn02831_c1,0.0014263662440486438
rxn13850_c6,-0.0571945726837093
rxn01258_c1,0.001426366244048644
rxn13846_c6,-0.057194572683709304
rxn02832_c1,-0.0014263662440486438
rxn03164_c1,0.014298643170927324
rxn03130_c1,0.014298643170927324
rxn03395_c1,0.0007131831220243218
rxn08233_c1,0.0003565915610121608
bio2,0.4457281235193763
rxn08311_c4,0.011055596799485803
rxn02264_c5,0.0007131831220243218
rxn00064_c5,0.011608673997187855
rxn05198_c1,-0.07383464389187713
rxn08153_c6,0.10612970573256197
rxn08854_c6,0.09732722372397104
rxn05560_c1,-0.09609455127434112
rxn08689_c5,0.06912444076481683
rxn00114_c6,0.07656388989851999
rxn09260_c5,-5.70224921910511
rxn09330_c5,2.8507680179915567
rxn05319_c1,-3.543835955389434
rxn00364_c5,0.28413846529452075
rxn08333_c5,0.0014263662440486434
rxn02898_c5,0.0014263662440486431
rxn10053_c3,0.19302343392595842
rxn00097_c1,-0.5367253720277491
rxn12666_c5,0.0007131831220243217
rxn02264_c1,0.000713183122024322
rxn01258_c2,0.0014263662440486436
rxn05255_c2,0.0021395493660729733
rxn09427_c6,0.08844477439588642
rxn05200_c4,0.0028017468629023714
rxn02832_c2,-0.0014263662440486434
rxn03182_c2,0.014298643170927324
rxn00193_c2,0.014298643170927326
rxn10213_c6,0.04422238719794321
rxn00117_c2,0.03684482108967905
rxn08233_c2,0.0003565915610121608
bio3,0.4457281235193763
rxn01466_c2,0.01643819253700029
rxn08173_c4,1.4012906603739559
rxn08376_c4,0.07376214303561754
rxn02008_c2,0.014298643170927326
rxn03904_c2,0.014298643170927326
rxn00350_c6,-0.0007131831220243215
rxn05295_c2,0.08520832989757919
rxn10053_c6,0.10950007170040778
rxn03901_c2,0.014298643170927324
rxn12649_c6,0.0021395493660729768
rxn08233_c6,0.0003565915610121608
rxn02212_c1,0.0014263662440486442
rxn05324_c1,-0.07149321585463661
rxn10481_c1,0.0007131831220243218
rxn09069_c4,0.12868821891930582
rxn00692_c1,0.12315624921698583
rxn00802_c1,0.10612970573256193
rxn12822_c3,-10.147029246414538
rxn02803_c3,0.01429864317092733
rxn05179_c4,0.10402243720718635
rxn06076_c4,-0.0028017468629023714
rxn05536_c5,0.1597161718549241
rxn03910_c6,0.1744014698087843
rxn01434_c5,0.10612970573256196
rxn05544_c5,0.16149339699016224
rxn01802_c6,0.5548389665665725
rxn00742_c5,0.10402243720718633
rxn05297_c5,-0.39866191526074707
rxn00709_c5,0.03964656795258141
rxn00935_c1,-0.6325259995744339
rxn06076_c5,-0.0028017468629023714
rxn01602_c5,-0.0021395493660729616
rxn00504_c5,-0.07930992450050753
rxn08043_c3,0.10402243720718633
rxn00171_c1,1.6690754421359726
rxn03958_c1,-0.17440146980878427
rxn12850_c4,0.06790110972635743
rxn02341_c3,0.0014263662440488249
rxn01362_c1,-0.26380724477859613
rxn05329_c1,0.07149321585463655
rxn03182_c3,0.014298643170927324
rxn05732_c4,-0.08844477439588642
rxn12851_c4,0.05262861679264591
