,minimum,maximum
ACEDIPIT,0.0,0.0
ACGAMT,0.0,0.0
ACGAMtex,0.0,-1.0169600318421794e-10
ACGAptspp,0.0,-6.667684268220599e-11
ACGS,0.0,135.0680940612163
ACHBPL,0.0,-2.812657853913205e-10
ACISNZDppp,-1000.0,-1000.0000000001855
ACISNZDtex,1000.0000000001312,1000.0
ACKr,-1000.0,-1000.0000000000241
ACLS_a,0.0,-3.9948212657181836e-11
ACLS_b,2.332742443837516e-10,0.0
ACOAAGPAT140,0.0,-7.043413629448646e-12
ACOAAGPAT160,0.0,-1.3068336537278028e-11
ACOAAGPAT180,0.0,3.4739495040149357
ACOAAGPATAI15,0.0,0.0
ACOAAGPATAI17,3.4739495040149473,3.4739495040149326
ACOAAGPATI14,0.0,0.0
ACOAAGPATI15,0.0,0.0
ACOAAGPATI16,0.0,0.0
ACOAAGPATI17,3.4739495040149473,3.4739495040149335
ACOAD1,1000.000000000421,1000.0
ACOAD20,0.0,-1.6483425580256427e-11
ACOADH2,0.0,0.0
ACOATA,0.0,0.0
ACODAr,0.0,135.06809406127343
ACONMT,0.0,0.0
ACONTa,1000.0000000003421,999.9999999999998
ACONTb,1000.0000000005748,1000.0
ACOTA,0.0,0.0
ACPS1,0.8030102385271941,0.8030102385189212
ACPpds,0.0,-8.139383542925157e-12
ACS,0.0,-1.3691061386705683e-11
ACS2,0.0,-6.259469092448054e-11
ACYP,299.82478852534905,299.8247885246756
ACYP_2,0.0,-2.21092697600288e-11
ACtex,-1000.0,-1000.0000000001337
ACtrpp,-1000.0,-1000.0000000001764
ADA,0.0,-1.0610577872757323e-10
ADCL,2.409030715581583,2.409030715581576
ADCPS1,0.0,0.0
ADCPS2,0.0,0.0
ADCS,2.409030715581583,2.4090307155815758
ADCYRS,0.0,0.0
ADD,0.0,-8.376139775228011e-11
ADK1,-1000.0,1000.0
ADK10,-1000.0,993.7664227815428
ADK11,-1000.0,999.9999999999997
ADK2,0.8030102385271943,0.8030102385271917
ADK3,-1000.0,990.893357999764
ADK5,-1000.0,965.840342736875
