,minimum,maximum
ACOAD1i,3.809817885807731e-11,1000.0
ACOAD20,0.0,0.0
ACOADH2,0.0,0.0
ACOAOAT,0.0,0.0
ACOASL,0.0,0.0
ACOATA,11.39723198588829,11.397231985888233
ACOCT,0.0,0.0
ACONTa,1.708043233469922e-11,1000.0
ACONTb,3.175321250562752e-11,1000.0
ACPS1,0.41429762448702906,0.414297624487028
ACS,0.0,-3.117661349278036e-11
ACTLDCCL,-1000.0,1000.0
ACTNR,0.0,0.0
ACYP,0.0,-1.7457083981207675e-11
ACYP_2,0.0,-2.7612813777127624e-11
AC_AMN_B_GLY_GLC_GLCAASE,0.0,-3.299330114691564e-11
AC_AMN_B_GLY_GLCt,0.0,-6.067637884907374e-11
AC_AMN_B_GLYte,0.0,-6.067637884907374e-11
ACtr,-999.9999999999997,-1000.0000000000288
ADA,0.0,-4.22744520193569e-11
ADCL,1.2428928734610882,1.2428928734596214
ADCPS2,0.0,0.0
ADCS,1.2428928734610882,1.2428928734595242
ADCYRS,0.0,0.0
ADEt2,20.313093474860487,20.313093474806767
ADK1,-1000.0,1000.0
ADK10,-1000.0,996.9169513447267
ADK11,-1000.0,1000.0
ADK2,0.4142976244870291,0.4142976244614005
ADK3,-1000.0,980.2255670244841
ADK5,-1000.0,1000.0
ADK7,-1000.0,1000.0
ADK8,-1000.0,1000.0
ADK9,-1000.0,1000.0
ADMDC,0.0,-1.948520589083875e-11
ADNCYC,0.0,0.0
ADNK1,0.0,19.898795850337272
ADNUC,0.0,-2.0279273842503058e-11
ADOCBIK,0.0,0.4142976244870276
ADOCBIK2,0.0,0.4142976244870275
ADOCBLS,0.41429762448702906,0.4142976244870274
ADOCBLabc,0.0,0.0
ADP1P,-1000.0,1000.0
ADPRDP,0.0,-1.9150723579414448e-11
ADPT,0.0,19.898795850336942
ADSL1r,0.0,-1.8101601458456933e-11
ADSL2r,0.0,-1.0821599274310383e-11
ADSS,0.0,-1.552527682248141e-11
AGAGGCERH,0.0,0.0
AGALGT,0.0,0.0
AGDC,0.0,-2.5471973814525013e-11
AGLPET,0.0,0.0
AGMT,0.0,0.41429762447377244
AGPAT120,0.0,0.0
AGPAT140,0.0,0.0
AGPAT141,0.0,0.0
AGPAT160,0.0,0.0
AGPAT161,0.0,0.0
AGPAT180,0.0,5.698615992944126
AGPAT181,0.0,0.0
AGTi,0.0,-1.7377032402261335e-10
AHC,-0.41429762443534374,-0.4142976244997622
AHCYSNS_r,1.9790269385999413e-13,-7.017255372097827e-11
AHEXASE3,0.0,0.0
AHMMPS,0.0,-3.281927596715451e-11
AICART,0.0,-8.933413852852592e-12
AIHPDCOATA,11.397231985888286,11.397231985888245
AIPDCOATA,0.0,0.0
AIRC4,0.0,-4.562756289055122e-11
AIZLCS,0.0,0.0
AKP1,0.0,-2.367744209400687e-11
ALAALA,3.3463581094930044,3.346358109492989
ALAASP1c,0.0,-4.562756289055118e-11
ALAASPabc,0.0,-2.2906588935316244e-11
ALAGLN1c,0.0,-2.275361809042409e-11
ALAGLNabc,0.0,-2.273083210935766e-11
ALAGLU1c,0.0,-2.272917811395748e-11
ALAGLUabc,0.0,-2.323596472392863e-11
ALAGLY1c,0.0,-2.3146134963397982e-11
ALAGLYabc,0.0,-2.1873863101629098e-11
ALAHIS1c,0.0,-2.163393041678491e-11
ALAHISabc,0.0,-2.251732663968342e-11
ALALEU1c,0.0,-2.2338138490491532e-11
ALALEUabc,0.0,-2.2232865731336345e-11
ALAPGPL,0.2416345906099062,0.2416345906099053
ALAR,-982.4337272035681,1000.0
ALATA_L,-1000.0,1000.0
ALATHR1c,0.0,-1.9403035021937308e-11
ALATHRabc,0.0,-1.6478279306004242e-11
ALAt2r,-1000.0,1000.0
ALCD19,5.445530952030107e-11,-4.1390630591185564e-11
ALCD2x,187.12631944249497,1000.0
ALCD4,0.0,0.0
ALCDPPAL,0.0,0.0
ALDD2x,0.0,-2.1110205717746344e-11
ALKP,0.0,-2.0789875086149344e-11
ALLTNS,0.0,0.0
ALPZ_4OH_GLC_GLCAASE,0.0,-4.9413555297695237e-11
ALPZ_4OH_GLCt,0.0,-4.6610491024970276e-11
ALPZ_4OHte,0.0,-4.6610491024970276e-11
ALPZ_AOH_GLC_GLCAASE,0.0,-9.763233017495133e-11
ALPZ_AOH_GLCt,0.0,-4.0129150557001034e-11
ALPZ_AOHte,0.0,-4.9092706523341477e-11
AM14_GLC_GLCAASE,0.0,-4.881616508747566e-11
AM14_GLCt,0.0,-3.1303495451681217e-11
AM14te,0.0,-2.279537170150538e-11
AM1CCSte,0.0,-5.0948851278968586e-11
AM1CGLC_GLCAASE,0.0,-5.171282288273329e-11
AM1CGLCt,0.0,-5.1712822882733296e-11
AM5_GLC_GLCAASE,0.0,-5.144069009217865e-11
AM5_GLCt,0.0,-2.5994722115751743e-11
AM5te,0.0,-2.107572085384795e-11
AM6_GLC_GLCAASE,0.0,-2.5431301176016526e-11
AM6_GLCt,0.0,-2.1995534097943786e-11
AM6te,0.0,-2.5114900751833996e-11
AMAGLL,0.0,0.0
AMALT1,0.0,-3.160228065055915e-11
AMALT2,0.0,-4.4719818865896097e-11
AMALT3,0.0,-4.6737035801412844e-11
AMALT4,0.0,-4.671897736085729e-11
AMANAPEr,0.0,-1.96047898789907e-11
AMANK,0.0,-1.9516334799878836e-11
AMCOXO,0.0,1000.0
AMDH,0.0,0.0
AMETDNAMT,0.0,0.0
AMIO_C_GLC_GLCAASE,0.0,-2.710824168586507e-11
AMIO_C_GLCt,0.0,-2.9434023811066596e-11
AMIO_Cte,0.0,-2.651461655806678e-11
AMIO_GLC_GLCAASE,0.0,-2.7486990586797695e-11
AMIO_GLCt,0.0,-2.919407252999812e-11
AMIOte,0.0,-2.4155095627560084e-11
AMMQLT8,0.41429762448702906,0.414297624487028
AMMQT7rev,0.8285952489764145,0.8285952489740543
AMNTD_M6_GLC_GLCAASE,0.0,-8.662810531896219e-11
AMNTD_M6_GLCt,0.0,-5.419503838110449e-11
AMNTD_M6te,0.0,-5.419503838110449e-11
AMN_B_GLY_GLC_GLCAASE,0.0,-1.049810001881197e-10
AMN_B_GLY_GLCt,0.0,-4.9092706523341477e-11
AMN_B_GLYte,0.0,-5.805626248968191e-11
AMPMS2,0.0,-7.086217512698084e-11
AMPMS3,0.0,0.0
AMPSO3OXi,0.0,-1.7624357617357727e-11
AMPTASECG,0.0,-1.4959574781639298e-11
AMPTASEGC,0.0,-1.4341799025519897e-11
AMTH3A3CPT,0.0,0.0
AMY1e,0.0,124.99999999999757
ANANBGANANT,0.0,0.0
ANANGAANT,0.0,0.0
ANH,0.0,0.0
ANMNLH,0.0,0.0
ANOR,0.0,0.0
APAT,0.0,-1.6546458593205155e-11
APOR,0.0,0.0
APRAUR,0.0,-9.342017777327923e-12
ARABINANASEe,0.0,10.309278350515276
ARABINOGALASEe,0.0,-1.5802590000735244e-12
ARABINOXYL_DEGe,0.0,33.333333333333336
ARAI,0.0,0.0
ARBTpts,0.0,-2.030166676528489e-11
ARBabc,0.0,0.0
ARGAMDTR,-0.41429762446807056,0.0
ARGDA,0.0,514.5622568826568
ARGDC,0.0,0.41429762446909457
ARGSL,0.0,-1.2525455335460227e-11
ARGSS,0.0,-1.1669126977866334e-11
ARGabc,0.0,-1.954388096783168e-11
ARGt2,33.42163622000711,33.42163621996695
ASAD,-41.53693260766092,-41.53693260766113
ASAL,0.0,0.0
ASCBPL,0.0,-6.262727667730112e-11
ASNS2,26.87014110312728,26.870141103061336
ASPCT,0.0,-6.559490914126252e-11
ASPK,41.53693260766112,41.53693260766097
ASPO1,0.0,-4.247861840937231e-11
ASPO5,0.0,-2.1082876472615662e-11
ASPO6,0.0,-2.5110638062000778e-11
ASPTA,-1000.0,364.9860395870917
ASPt2r,-904.7227851861261,460.2632544009241
ATPS4,1000.0000000000274,1000.0
ATVACIDte,0.0,-5.1036703267974913e-11
