,minimum,maximum
ALDD8x,0.0,5.211125805283119e-12
ALLTN,0.0,0.0
ALLTNt2rpp,0.0,0.0
ALLTNtex,0.0,0.0
ALPHNH,0.0,0.0
ALTRH,0.0,0.0
AMALT1,0.0,1.5303199326283667e-11
AMALT2,0.0,1.6792683114787158e-11
AMALT3,0.0,1.2696668389244456e-11
AMALT4,0.0,1.2384087207849303e-11
AMANAPEr,0.0,1.2635356449777155e-11
AMANK,0.0,1.4905816605866726e-11
AMAOTr,0.0,4.248323682815873e-12
AMID,0.0,3.1321665124228795e-11
AMID2,0.0,2.8909112667483105e-11
AMID4,0.0,0.0
AMID5,0.0,0.0
AMMQLT8,0.0,999.6105349498577
AMMQT8r,-1000.0,-0.3894650501416663
AMPMS2,0.0,3.913651941550592e-12
AMPMS3,0.0,0.0
AMPN,0.0,1.3247717700348877e-11
AMPTASECG,0.0,1.5790349706287496e-11
AMPTASEGC,0.0,1.4645107440686564e-11
ANPRT,0.0,1.0301757206463483e-11
ANS,0.0,8.269526427562953e-12
ANS2,0.0,1.0925019915575358e-11
ANZPtex,-1000.0,1000.0
AOXSr,0.0,3.850710534746827e-12
AP4AH,0.0,0.0
APRAUR,0.778930100293753,0.7789301002937706
APSRmq,0.0,-6.846443543544869e-13
APTNAT,0.0,1.0877581761716894e-11
ARAB_Ltex,0.0,1.4444002011460173e-11
ARAI,0.0,1.1730086038329085e-11
ARBTptspp,0.0,406.51433250880854
ARBTtex,0.0,406.51433250881206
ARBabcpp,0.0,1.4541110563284902e-11
ARGDA,504.0085091278625,504.0085091278812
ARGDC,0.0,0.0
ARGSL,0.0,8.691487216645999e-12
ARGSS,0.0,1.04905412111187e-11
ARG_Ltex,535.0374217295843,535.0374217296063
ASAD,-3.145780839410267,-3.1457808394069207
ASCBPL,0.0,0.0
ASNS1,0.0,2.607446164993802e-11
ASNS2,25.259572427243203,25.259572427267628
ASP1DC,0.0,1.1961453770533254e-11
ASPCT,0.0,2.5678225798151354e-11
ASPKi,3.1457808394069207,3.1457808394113833
ASPO1,0.0,2.3694386203520206e-11
ASPO5,0.0,2.830323306067958e-11
ASPO6,0.0,2.815426406699714e-11
ASPT,0.0,2.8091758334343674e-11
ASPTA,-53.66492569393253,1000.0
ASP_Ltex,0.0,1000.0
ASPabcpp,0.0,1.4406968724828637e-11
ASPt2_2ipp,0.0,1000.0
ASPt2_3pp,0.0,1000.0
AST,0.0,-1.2606150016685754e-12
ATPPRT,0.0,6.948253362909551e-12
ATPS4pp,999.9999999999949,1000.0
BAMPPALDOX,0.0,0.0
BBTCOAOX,0.0,0.0
BDH,-1000.0,-12.590418359362111
BGLA,0.0,0.0
BGLA1,0.0,0.0
BHBtex,-999.9999999999999,-12.590418359360449
BHBtppp,-1000.0,-12.590418359377898
BPNT,0.38946505014687655,0.3894650501533944
BSORx,0.0,0.0
BSORy,0.0,0.0
BTNCLi,122.27391401761774,122.27391401765956
BTS4,0.0,5.349630374614855e-12
BUTCTr,0.0,0.0
BZAMAH,0.0,2.3793563929763802e-11
BZAMt2rpp,0.0,2.5620051944835324e-11
BZAMtex,0.0,2.5620051944835327e-11
BZtepp,0.0,2.5620051944835327e-11
BZtex,-2.3315472382696555e-11,3.4395957180260434e-14
CA2tex,0.38946505014687655,0.3894650501468764
CADVtpp,-964.0985293350859,383.48514397764086
CAP_NRepp,-1000.0,1000.0
CAt4ipp,0.38946505014687655,0.3894650501468772
CBIAT,0.38946505014687655,0.38946505014687643
CBL1abcpp,0.0,-1.434492932933204e-12
CBL1tex,-1.1217943534349516e-11,1.2838468097528739e-11
CBL2D,-5.4821041409544494e-12,4.595497707698207e-12
CBL2abcpp,0.0,9.23493091097068e-12
CBL2tex,0.0,9.224301877780942e-12
CBLTDepp,0.0,9.19134261212476e-12
CBMKr,-504.00850912786257,-504.0085091278547
CBPS,0.0,7.421730528452813e-12
CBl1tepp,0.0,1.039139825316385e-11
CCOuqpp,0.0,1000.0
CD2abc1pp,0.0,4.585281929177781e-12
CD2tex,-9.977947261475984e-12,0.0
CDAPPA120,0.0,4.216539833167305e-12
CDAPPA140,0.0,6.945450231445693e-12
CDAPPA141,0.0,6.783307555167896e-12
CDAPPA160,0.0,6.950612194949804e-12
CDAPPA161,0.0,6.950612194949804e-12
CDAPPA180,0.0,6.950612194949804e-12
CDAPPA181,0.0,7.501261621877638e-12
CDOSKT,6.295209179687168,6.295209179687176
CDPMEK,37.71930963465114,37.71930963464837
CGLYabcpp,0.3894650501387514,0.3894650501558735
CGLYtex,0.38946505013983324,0.3894650501523879
CHCOAL,0.0,1.6669772397410315e-12
CHLPHNCLtex,-1000.0,1000.0
CHOLSH,0.0,0.0
CHORM,0.0,5.365932585456589e-12
CHORS,1.5578602005875062,1.557860200594824
CHRPL,0.3894650501468763,0.38946505014710364
CITL,0.0,987.4095816406186
CITt2pp,0.0,1000.0
CITt7pp,-1000.0,1000.0
CITtex,-612.1947685655987,1000.0
CLPNS140,0.0,0.0
CLPNS160,0.0,0.0
CLPNS180,1.3392616999722078,1.3392616999722091
CLPNSAI15,0.0,0.0
CLPNSAI17,1.3392616999722078,1.3392616999722051
CLPNSI14,0.0,0.0
CLPNSI15,0.0,0.0
CLPNSI16,0.0,0.0
CLPNSI17,1.3392616999722078,1.3392616999722051
CLtex,0.38946505014687655,0.3894650501468757
CO2tex,-1000.0,-616.5148560223628
CO2tpp,-999.9999999999999,-616.5148560223543
COBALT2tex,0.38946505014687655,0.3894650501468773
COBALTt5pp,-0.38946505014687743,-0.3894650501468766
CPC3MT,0.0,0.0
CPC4MT,0.0,0.0
CPC5MT,0.0,0.0
CPC5MT2,0.0,0.0
CPC6MT,0.0,0.0
CPC6R,0.0,0.0
CPC8MM,0.0,0.0
CPPPGO,0.0,1.116431416644784e-12
CPPPGO2,0.0,2.7222836137123633e-12
CRNCBCT,0.0,0.0
CRNCDH,0.0,0.0
CRNt7pp,0.0,0.0
CRNtex,0.0,0.0
CSND,0.0,2.1839239757897586e-11
CSNt2pp,0.0,2.129234046766719e-11
CSNtex,0.0,2.1292340467667192e-11
CTBTtex,0.0,0.0
CTBTtpp,0.0,0.0
CTPS1,0.0,1.7445734624566962e-11
CTPS2,0.0,1.055961600429022e-11
CU2tex,0.3894650501468765,0.38946505014687727
CYOmqpp,0.0,1000.0
CYRDAAT,0.0,1.7539368380464539e-12
CYRDAR,0.0,0.0
CYRDAS,0.0,0.0
CYSDS,0.0,2.3158799882717582e-11
CYSS,-1.3212010282198404e-11,955.3889890170008
CYSS3r,3.505824394564727e-14,1.0624531676447756e-11
CYSTL,16.463624071232733,16.463624071245913
CYSTS,0.0,2.1465448926753917e-11
CYS_Ltex,-928.5689779833958,26.820011033657053
CYSt2rpp,-928.5689779834081,26.82001103365602
CYTBD2pp,0.0,1000.0
CYTBDpp,0.0,1000.0
CYTD,0.0,1.139443159590713e-11
CYTDK1,0.0,12.689907090103931
CYTDK2,0.0,12.689907090105258
CYTDK3,0.0,12.68990709010388
CYTDK4,0.0,12.68990709010343
CYTDt2rpp,12.689907090065105,12.689907090104338
CYTDtex,12.689907090063937,12.689907090104336
CYTK1,82.21655632316282,82.99548642349849
CYTK2,-1.3870315284323894e-11,0.0
CZP_NRepp,-1000.0,1000.0
