,minimum,maximum
3OH_MXN_GLC_GLCAASEepp,0.0,5.2461377468070715e-11
3OH_MXN_GLCtex,0.0,-6.320070690769138e-12
3OH_MXNtex,-1.8558088209999767e-11,0.0
4ABUTtex,-3.16003534538457e-11,0.0
4DH_TPNO_1GLC_GLCAASEepp,0.0,1.0906731282343093e-12
4DH_TPNO_1GLCtex,0.0,2.2962923509794534e-11
4DH_TPNOtex,-1.6839770295413678e-11,0.0
4HBZCL,0.0,0.0
4HMDGLUC_GLCAASEepp,0.0,2.7703097457151482e-11
4HMDGLUCtex,0.0,1.2640141381538276e-11
4HTHRS,0.0,0.0
4NTPPH2,0.0,0.0
4OHMDZtex,-9.032434362224232e-12,0.0
4OH_DCF_GLC_GLCAASEepp,0.0,6.456784919147053e-11
4OH_DCF_GLCtex,0.0,4.2133804605127586e-12
4OH_DCFtex,-3.747285533641925e-11,0.0
4OH_KP_GLC_GLCAASEepp,0.0,7.329323421734512e-11
4OH_KP_GLCtex,0.0,-5.477394598666587e-12
4OH_KPtex,-2.991500126964058e-11,0.0
4OH_LEVOLE_GLC_GLCAASEepp,0.0,2.563081851350556e-11
4OH_LEVOLE_GLCtex,0.0,1.5589507703897208e-11
4OH_LEVOLEtex,-1.906554658382024e-11,0.0
4OH_METH_GLC_GLCAASEepp,0.0,4.7335213765367025e-11
4OH_METH_GLCtex,0.0,3.181102247687133e-11
4OH_METHtex,-1.439132763543889e-11,0.0
4OH_PROPL_GLC_GLCAASEepp,0.0,2.4103876133978235e-11
4OH_PROPL_GLCtex,0.0,-4.2133804605127587e-13
4OH_PROPLtex,-1.0480783895525493e-11,0.0
4OH_TRZ_GLC_GLCAASEepp,0.0,3.446527085220364e-11
4OH_TRZ_GLCtex,0.0,1.0533451151281896e-12
4OH_TRZtex,-7.794753851948604e-12,0.0
4OH_VCZ_GLC_GLCAASEepp,0.0,5.671500266818304e-11
4OH_VCZ_GLCtex,0.0,1.0533451151281896e-11
4OH_VCZtex,-1.8148087103172936e-11,0.0
5AIZCDC,0.0,1.9567959065380082e-11
5APTLPO,0.0,0.0
5DGLCNR,-1000.0000000000008,1000.0
5DOAN,0.0,1.8125053147915276e-12
5HISAH,0.0,0.0
5HMDOCPT,0.0,0.0
5MTHFGLUNFT,0.0,0.0
5OHFVSGLU_GLCAASEepp,0.0,1.0233356426436555e-11
5OHFVSGLUtex,0.0,-2.0497372261861117e-12
5OHFVStex,9.929204092552209e-13,3.4852578930422513e-13
5OH_SULFP_GLC_GLCAASEepp,0.0,8.987146576650634e-11
5OH_SULFP_GLCtex,0.0,-1.6853521842051034e-11
5OH_SULFPtex,-2.7328648122212064e-11,0.0
6BHGLZGLC_GLCAASEepp,0.0,1.505128916963318e-11
6BHGLZGLCtex,0.0,6.741408736820414e-12
6BHGLZtex,-9.506439664031917e-12,0.0
6OHFVSGLU_GLCAASEepp,0.0,1.7014500800454867e-11
6OHFVSGLUtex,0.0,3.278895338693997e-12
6OHFVStex,-8.21609189799988e-12,9.549056671082774e-14
6P3HXI,0.0,0.0
7A_CZPtex,-999.9999999999999,865.3814731964345
7BHGLZGLCtex,0.0,-1.123500904081837e-11
7BHGLZ_GLCAASEepp,0.0,-2.2330916440717624e-11
7BHGLZtex,-3.00403556545582e-11,0.0
7OH_EFV_GLC_GLCAASEepp,0.0,5.933261817594571e-11
7OH_EFV_GLCtex,0.0,1.0744120174307536e-11
7OH_EFVtex,-3.537367430473751e-11,0.0
814DIOH_EFV_GLC_GLCAASEepp,0.0,6.631292619664522e-11
814DIOH_EFV_GLCtex,0.0,1.137612724338445e-11
814DIOH_EFVtex,-5.519528403271714e-11,0.0
8OH_EFV_GLC_GLCAASEepp,0.0,6.631292619664535e-11
8OH_EFV_GLCtex,0.0,-7.584084828922967e-12
8OH_EFVtex,-5.835531937810171e-11,0.0
A5PISO,10.62838585269513,10.62838585269515
AAAOR,-1000.0,1000.0
AACGLYDH,0.0,0.0
AACOAT,0.0,0.0
AADSACYCL,0.0,0.0
AAGAAH,0.0,0.0
AAGCPT,0.0,0.0
AAMNAOR,-1000.0,1000.0
AAPAT,0.0,0.0
ABGAFT,0.0,0.0
ABUTD,0.0,1000.0
ABUTR,-1000.0,-1.1368683772161603e-13
ABUTt2rpp,-6.969701012379645e-11,-1.6484326994592777e-13
ACAH,0.0,0.0
ACBIPGT,0.674027294221455,0.6740272942214557
ACCOAC,0.0,-2.566289713492465e-13
ACCOACL,0.0,7.67999559362651e-12
ACCOALYS2,0.0,0.0
ACCOAOAT,0.0,0.0
ACGALt2rpp,0.0,0.0
ACGALtex,-7.847054784644738e-11,0.0
ACGAM2E,8.809394199615312,8.80939419963037
ACGAMH,0.0,4.157350301309059e-11
ACGAMtex,8.809394199552445,8.809394199625743
ACGAMtr2pp,8.809394199609146,8.809394199627407
ACGK,0.0,-7.07315317141496e-13
ACHBPL,28.789591470959934,28.789591470959937
ACKr,-984.6401627550978,-984.6401627550787
ACLS_a,28.789591470959934,28.789591470951056
ACLS_b,-1.0906731282342595e-11,0.0
ACMPGLU_GLCAASEepp,0.0,2.181346256468591e-12
ACMPGLUtex,0.0,2.528028276307655e-11
ACMP_GLC_GLCAASEepp,0.0,2.5280282763076555e-11
ACMP_GLCtex,0.0,5.98499810965072e-12
ACMPtex,-7.641840322134343e-12,2.516878497736669e-13
ACNAM9PL,0.0,0.0
ACNAMS,0.0,1.1804932682065357e-11
ACNAMabcpp,0.0,8.56769959198253e-12
ACNAMtex,-1.2208897857334065e-11,8.66525614295736e-12
ACNML,0.0,8.665487208045545e-12
ACOAAGPAT140,0.0,-2.9489513233650547e-28
ACOAAGPAT160,0.0,0.0
ACOAAGPAT180,0.0,2.9159488535884535
ACOAAGPATAI15,0.0,0.0
ACOAAGPATAI17,2.9159488535884512,2.915948853588455
ACOAAGPATI14,0.0,0.0
ACOAAGPATI15,0.0,0.0
ACOAAGPATI16,0.0,0.0
ACOAAGPATI17,2.9159488535884512,2.915948853588455
ACOAOAT,0.0,0.0
ACOASL,0.0,0.0
ACOATA,29.214397519083093,29.214397519083242
ACOCT,0.0,0.0
ACODAr,0.0,0.0
ACONTa,-765.060634502145,-765.0606345021125
ACONTb,-765.0606345022759,-765.0606345021639
ACOTA,-1.3502923253487165e-11,0.0
ACPS1,0.674027294221455,0.674027294221455
ACS,0.0,1.2318190624763833e-11
ACTNR,0.0,0.0
AC_AMN_B_GLY_GLC_GLCAASEepp,0.0,4.1953857610640895e-12
AC_AMN_B_GLY_GLCtex,0.0,1.0615234275813625e-11
AC_AMN_B_GLYtex,-4.580278810931803e-12,0.0
ACtex,-1000.0,-999.9999999999882
ACtrpp,-1000.0,-999.9999999999973
ADAPH,0.0,0.0
ADCL,2.022081882664368,2.022081882664364
ADCPS1,0.0,0.0
ADCPS2,0.0,0.0
ADCS,2.022081882664368,2.0220818826643554
ADCYRS,0.0,0.0
ADDGAL,0.0,0.0
ADK1,-918.5508005210381,679.3641200110416
ADK2,0.6740272942398405,0.6740272942214548
ADNCNT3tcpp,8.287809795226721,15.244645532955621
ADNCYC,0.0,0.0
ADNK1,24.149273030900954,31.10610876863545
ADNtex,8.287809795225048,15.244645532956845
ADOCBIK,0.0,0.674027294221455
ADOCBIK2,0.0,0.6740272942214549
ADOCBLS,0.674027294221455,0.6740272942214554
ADOCBLabcpp,0.0,0.0
ADOCBLtex,0.0,0.0
ADP1P,-1000.0,596.5668659436392
ADPRDP,0.0,0.0
ADPT,0.0,1.2582860117962964e-11
ADSK,0.0,0.0
ADSL1r,-1.0336635256810331e-13,6.956835737732466
ADSL2r,0.0,-1.5634878530881266e-13
ADSS,0.0,6.9568357377320265
AEPPT,0.0,0.0
AFFH,0.0,0.0
AGAGGCERH,0.0,0.0
AGDC,0.0,0.0
AGLPET,0.0,0.0
AGMD,0.0,-4.588355212049909e-28
AGMHE,8.502572852884123,8.50257285288412
AGPAT120,0.0,0.0
AGPAT140,0.0,0.0
AGPAT141,0.0,0.0
AGPAT160,0.0,0.0
AGPAT161,0.0,0.0
AGPAT180,0.0,2.915948853588454
AGPAT181,0.0,0.0
AGPCAT,0.0,0.0
AGPGT,0.0,0.0
AGPR,0.0,0.0
AHCYSNS_r,0.0,7.032399871600252e-12
AHEXASE3,0.0,0.0
AHMMPS,0.6740272942189094,0.6740272942214562
AHPPM,0.0,0.0
AHSERL2,0.0,6.520080958349032
AHSERL3,-6.5200809583364165,-8.307034997950712e-15
AICART,6.956835737730619,6.956835737734707
AIHPDCOATA,5.8318977071769025,5.831897707176904
AIPDCOATA,0.0,0.0
AIRC4,0.0,2.0530317707939685e-11
AIZLCS,0.0,0.0
AKP1,2.0220818826643616,2.0220818826646836
ALAALA,0.15332578007901687,0.15332578007901707
ALAASP1c,0.0,0.0
ALACI,-1000.0,1000.0
ALAD_R,-22.50000005318116,-22.500000053181168
ALAGLN1c,0.0,0.0
ALAGLU1c,0.0,0.0
ALAGLY1c,0.0,0.0
ALAHIS1c,0.0,0.0
ALALEU1c,0.0,0.0
ALAM,0.0,0.0
ALAR,0.3066515601580337,0.30665156015803363
ALATHR1c,0.0,0.0
ALCD19,-2.18696164019134,-2.1869616401869765
ALCD2x,0.0,0.0
ALCD4,0.0,0.0
ALDD2x,0.0,5.125420884746912e-12
ALDD8x,2.1869616400648213,2.186961640194744
ALKP,0.0,7.243961330808445e-12
ALKP_R788epp,52.53883880657905,52.53883880660936
ALLTNS,0.0,0.0
ALPZ_4OH_GLC_GLCAASEepp,0.0,1.2761740212248841e-11
ALPZ_4OH_GLCtex,0.0,8.535684467177023e-12
ALPZ_4OHtex,-1.6557426924294715e-12,0.0
ALPZ_AOH_GLC_GLCAASEepp,0.0,0.0
ALPZ_AOH_GLCtex,0.0,1.4746831611794653e-11
ALPZ_AOHtex,5.688063621692225e-12,0.0
ALSPT,0.0,0.0
ALTRH,0.0,3.2096952059466456e-11
AM14_GLC_GLCAASEepp,0.0,-7.655819608303893e-12
AM14_GLCtex,0.0,1.495750063482029e-11
AM14tex,-1.4668756519765134e-11,0.0
AM1CCStex,-7.531417573166558e-12,0.0
AM1CGLC_GLCAASEepp,0.0,2.966630908797281e-11
AM1CGLCtex,0.0,-3.924508804548039e-13
AM5_GLC_GLCAASEepp,0.0,-7.849017609096079e-13
AM5_GLCtex,0.0,2.127757132558943e-11
AM5tex,-2.1813462564686085e-11,0.0
AM6_GLC_GLCAASEepp,0.0,4.362692512937185e-11
AM6_GLCtex,0.0,1.3272148450615189e-11
AM6tex,-8.426760921025517e-12,0.0
AMAGLL,0.0,0.0
AMALT1,0.0,0.0
AMALT2,0.0,0.0
AMALT3,0.0,0.0
AMALT4,0.0,0.0
AMAOTr,0.0,0.0
AMDH,0.0,0.0
AMID,0.0,0.0
AMID2,0.0,0.0
AMID4,0.0,0.0
AMID5,0.0,0.0
AMIO_C_GLC_GLCAASEepp,0.0,2.792123208279777e-11
AMIO_C_GLCtex,0.0,1.0744120174307536e-11
AMIO_Ctex,-6.952077759846051e-12,0.0
AMIO_GLC_GLCAASEepp,0.0,1.5705693046573895e-11
AMIO_GLCtex,0.0,-4.424049483538397e-12
AMIOtex,1.643218379599976e-11,0.0
AMMQLT8,0.0,851.5260230838034
AMMQT72,0.0,0.0
AMMQT8r,-852.2000503779333,-0.6740272942214623
AMNTD_M6_GLC_GLCAASEepp,0.0,1.4062148844530965e-11
AMNTD_M6_GLCtex,0.0,-4.2133804605127587e-13
AMNTD_M6tex,6.234574260539448e-12,0.0
AMN_B_GLY_GLC_GLCAASEepp,0.0,1.0470462031049273e-11
AMN_B_GLY_GLCtex,0.0,-1.538524746789194e-12
AMN_B_GLYtex,3.084560101101656e-12,-3.293525546692462e-13
AMOPBHL,0.0,1000.0
AMPMS2,0.0,-4.362692512937188e-12
AMPN,0.0,9.75358770625756e-12
AMPTASECG,0.0,0.0
AMPTASEGC,0.0,0.0
AMTH3A3CPT,0.0,0.0
AMY2epp,0.0,4.3849381636132694e-12
AMYLOPECT900tex,0.0,1.3489990255774767e-13
AMYLOPECTepp,0.0,9.522265360857358e-14
AMYLOSE300tex,0.0,1.4359720493972414e-13
AMYLepp,0.0,1.836462397728089e-13
AMZMT,0.0,0.0
ANH,0.0,0.0
ANMNLH,0.0,0.0
ANPRT,4.626345003701955,4.626345003701959
ANS,0.0,4.626345003701954
ANS2,0.0,4.626345003701954
ANZPtex,-999.9999999999999,865.3814731959551
AOXSr,0.0,0.0
APOR,0.0,0.0
APRAUR,1.3480545884429098,1.3480545884429103
ARABASE3epp,0.0,2.617615507762321e-12
ARABINOXYL_DEGepp,0.0,1.1090863789413146e-13
ARABINOXYLtex,0.0,-2.351918203087195e-13
ARABPT,0.0,0.0
ARABTTRtex,0.0,-1.536391484739917e-11
ARAB_Ltex,9.188710772118386e-12,-1.316761945362531e-12
ARAI,0.0,1.2073385192818902e-12
ARBabcpp,0.0,1.2073385192818902e-12
ARGAMDTR,0.0,0.0
ARGDC,0.0,0.0
ARGN,0.0,8.512660818459468e-13
ARGSL,16.418363250806628,16.41836325080325
ARGSS,16.418363250806628,16.41836325080325
ARSENBabcpp,0.0,0.0
ARSENBtex,0.0,0.0
ASAD,-10.309416275434241,-1.677944037918829e-15
ASNS1,0.0,-9.292793400961671e-12
ASNS2,0.0,2.3100512719164364e-12
ASP1DC,1.3480545884429918,1.348054588442455
ASPCT,9.021185991969842,9.021185991969844
ASPKi,-4.952360320121704e-14,10.309416275434257
ASPNH4L,12.592222445669371,12.592222445680092
ASPO1,0.0,-4.585853249468006e-12
ASPO5,1.3480545884579391,1.3480545884443793
ASPO6,0.0,-3.999141938148682e-12
ASPT,0.0,946.679896689002
ASPTA,-1000.0,-53.3201033109973
ATPPRT,6.956835737730619,6.95683573773204
ATPS4pp,1000.0000000000036,1000.0
ATVACIDtex,-9.325887078181899e-13,0.0
ATVACYLGLUC_GLCAASEepp,0.0,1.3250091384101332e-11
ATVACYLGLUCtex,0.0,7.436616512805021e-11
ATVETHGLUC_GLCAASEepp,0.0,1.8648619833117494e-11
ATVETHGLUCtex,0.0,2.2831062117616646e-11
ATVLACGLUC_GLCAASEepp,0.0,2.9055049617731127e-11
ATVLACGLUCtex,0.0,4.389585090775674e-11
ATVLACtex,-1.0732223581825434e-10,-3.5130685031719634e-13
BAAH,2.933863460785478e-13,0.0
BACOAAL,0.0,0.0
BAMPPALDOX,0.0,0.0
BDG2HCGHD,0.0,0.0
BDMMH,0.0,0.0
BFAPT,0.0,0.0
BGBGCGH,0.0,0.0
BGLA,0.0,0.0
BGSLGCGH,0.0,0.0
BHPM_GLC_GLCAASEepp,0.0,-9.81605815410866e-13
BHPM_GLCtex,0.0,6.720341834517851e-11
BHPMtex,6.957195219606076e-12,0.0
BIACt1pp,0.0,0.0
BIACt2pp,0.0,0.0
BILR_355tex,-5.953035624190482e-12,0.0
BILR_M10_GLCAASEepp,0.0,4.362692512937182e-12
BILR_M10tex,0.0,2.5912289832153468e-11
BILR_M12_GLCAASEepp,0.0,2.6011681976140448e-11
BILR_M12tex,0.0,2.3805599601897086e-11
BILR_M14tex,-1.3960616041398979e-11,0.0
BILR_M15_GLCAASEepp,0.0,2.380559960189709e-11
BILR_M15tex,0.0,-9.480106036153706e-12
BILR_M16_GLCAASEepp,0.0,-9.480106036153708e-12
BILR_M16tex,0.0,-7.162746782871689e-12
BILR_M7tex,-5.584246416559578e-11,0.0
BPNT,0.6740272942214549,0.6740272942214549
BRVt2pp,0.6740272942281449,999.9999999999999
BRVtex,0.6740272942136657,1000.0
BSN_GLC_GLCAASEepp,0.0,8.725385025874426e-11
BSN_GLCtex,0.0,1.3272148450615189e-11
BSNtex,3.321402911094685e-12,0.0
BTNCLi,0.0,1.026515885396992e-12
BTND1,0.0,0.0
BTS4,0.0,5.817983687519549e-13
BUAMDH,0.0,0.0
BURTADH,0.0,0.0
BUTKr,0.0,0.0
BVUtepp,1000.0000000000033,999.9999999999999
BVUtex,-1000.0,-999.9999999999966
BZAMAH,340.9361009033996,999.9999999999995
BZAMt2rpp,340.93610090339865,999.9999999999999
BZAMtex,340.93610090339865,1000.0
BZ_GLC_GLCAASEepp,0.0,1.3593062928076115e-11
BZ_GLCtex,0.0,2.127757132558943e-11
BZtepp,340.9361009031835,999.9999999999999
BZtex,-1000.0000000000487,-340.93610090340746
C02528tex,-1000.0,-0.6740272942238335
CA2tex,0.674027294221455,0.6740272942214549
CAP_NR,-1000.0,-999.9999999999825
CARIBUPGLU_Stex,0.0,2.364686224609602e-11
CARIBUP_S_GLCAASEepp,0.0,3.3707043684102075e-11
CARIBUP_Stex,-1.8960212072307417e-12,0.0
CARTNLMT,0.0,0.0
CAt4ipp,0.674027294221455,0.6740272942214554
CBIAT,0.674027294221455,0.6740272942214554
CBL1abcpp,0.0,0.0
CBL1tex,0.0,0.0
CBL2abcpp,0.0,0.0
CBL2tex,0.0,0.0
CBPS,0.0,2.053031770793964e-12
CBZALDDH,0.0,0.0
CBZ_GLC_GLCAASEepp,0.0,-8.226958375924982e-13
CBZ_GLCtex,0.0,-6.320070690769138e-13
CBZtex,-2.6127896410406275e-12,0.0
CCOAOAAL,0.0,0.0
CD2abc1pp,0.0,0.0
CD2tex,-1.4406043486311993e-12,0.0
CD6168_GLC_GLCAASEepp,0.0,999.325972705798
CD6168_GLCtex,0.0,999.3259727057779
CD6168tex,-999.325972705787,0.0
CDOSKT,4.251371319737049,4.251371319737054
CDPEAS,0.0,0.0
CDPGHL,0.0,0.0
CDPMEK,7.078801934640824,7.078801934643149
CEBALAOR,0.0,0.0
CELYSOR,0.0,0.0
CFTCL,0.0,0.0
CGGH,0.0,0.0
CHAOR,0.0,0.0
CHLPHNCL_GLC_GLCAASEepp,0.0,3.1017224599913798e-12
CHLPHNCL_GLCtex,0.0,6.1094016677435e-12
CHLPHNCLtex,-1000.0,-999.9999999999817
CHMSADC,0.0,0.0
CHMSAH,0.0,0.0
CHOLATEtex,-1000.0,-0.6740272942164438
CHOLD,0.0,1000.0
CHOLDH,-999.9999999999999,-2.2526720018073642e-13
CHOLSH,0.0,1.1783547034191671e-11
CHORM,25.05792841381395,25.057928413816338
CHORS,32.380382594401716,32.38038259440398
CHRPL,0.6740272942214558,0.6740272942214557
CITRH,-25.43954924277761,-25.439549242765803
CLCXB_C_GLC_GLCAASEepp,0.0,7.467756616754224e-11
CLCXB_C_GLCtex,0.0,6.172602374651192e-11
CLCXB_Ctex,-7.522836583337066e-12,0.0
CLCXB_GLC_GLCAASEepp,0.0,3.6210347857378634e-11
CLCXB_GLCtex,0.0,2.991500126964058e-11
CLCXBtex,-6.412238388342856e-12,0.0
CLOBI_Ctex,-9.690775059179345e-12,0.0
CLOBI_GLC_GLCAASEepp,0.0,3.6210347857378634e-11
CLOBI_GLCtex,0.0,3.010484350467622e-11
CLPMC,0.0,0.0
CLPNS140,0.0,0.0
CLPNS160,0.0,0.0
CLPNS180,0.728987213397113,0.7289872133971138
CLPNSAI15,0.0,0.0
CLPNSAI17,0.7289872133971128,0.7289872133971135
CLPNSI14,0.0,0.0
CLPNSI15,0.0,0.0
CLPNSI16,0.0,0.0
CLPNSI17,0.7289872133971128,0.7289872133971135
CLPOR,0.0,0.0
CLtex,0.674027294221455,0.6740272942214557
CMLDC,0.0,0.0
CMMBMM,0.0,0.0
CMZNH,0.0,0.0
CO2tex,-523.350805041352,-513.0413887657256
CO2tpp,-470.8119662347841,-460.5025499590757
COBALT2tex,0.674027294222042,0.6740272942214558
COBALTt5pp,-0.6740272942216045,-0.674027294221455
CORE2tex,-5.147977165265894e-11,2.095945285752267e-12
CORE3tex,-3.6710726325691265e-11,2.137394213042474e-11
CORE4tex,6.47191343422449e-13,2.137394213042474e-11
CORE5tex,0.0,1.968929704789018e-11
CORE6tex,-2.763316806824915e-11,3.7404398728243304e-11
CORE7tex,0.0,3.8104584342756736e-11
CORE8tex,0.0,1.6164043736133712e-11
CPALDH,0.0,0.0
CPAMLNH,0.0,0.0
CPC2MT,-2.5836261925187445e-12,0.0
CPC3MT,-9.748049942391393e-13,0.0
CPC4MT,-9.7467803865295e-13,0.0
CPC5MT1,-9.746780386529501e-13,0.0
CPC8MM,0.0,0.0
CPPPGO2,0.0,0.0
CRO4t3pp,0.0,0.0
CRO4tex,0.0,0.0
CRTNIH,0.0,0.0
CRVSM1tex,6.812825792628922e-12,0.0
CRVSM23tex,4.0027114374871206e-12,0.0
CSDPGS,0.0,0.0
CTBTabcpp,0.0,1.3824959137791884e-11
CTBTtex,0.0,1.2945544411999207e-11
CTPS1,0.0,3.1760279521248345
CTPS2,0.0,3.176027952127086
